iter	Passed	Remaining
6896	148235	1571183
6897	148253	1571129
6898	148271	1571072
6899	148290	1571015
6900	148309	1570968
6901	148327	1570909
6902	148346	1570865
6903	148363	1570794
6904	148381	1570735
6905	148398	1570672
6906	148416	1570609
6907	148434	1570547
6908	148452	1570496
6909	148472	1570451
6910	148489	1570390
6911	148509	1570348
6912	148528	1570305
6913	148547	1570254
6914	148569	1570239
6915	148588	1570193
6916	148606	1570132
6917	148624	1570070
6918	148640	1569997
6919	148659	1569943
6920	148675	1569867
6921	148691	1569785
6922	148708	1569721
6923	148727	1569668
6924	148745	1569613
6925	148762	1569545
6926	148780	1569484
6927	148798	1569428
6928	148816	1569367
6929	148833	1569297
6930	148850	1569233
6931	148868	1569177
6932	148887	1569132
6933	148905	1569066
6934	148923	1569006
6935	148941	1568950
6936	148959	1568900
6937	148976	1568824
6938	148992	1568751
6939	149009	1568682
6940	149026	1568607
6941	149046	1568570
6942	149062	1568499
6943	149082	1568453
6944	149102	1568420
6945	149120	1568362
6946	149139	1568315
6947	149158	1568266
6948	149176	1568211
6949	149194	1568156
6950	149212	1568096
6951	149232	1568052
6952	149251	1568008
6953	149269	1567949
6954	149287	1567895
6955	149308	1567864
6956	149328	1567835
6957	149349	1567805
6958	149368	1567762
6959	149388	1567725
6960	149410	1567703
6961	149430	1567672
6962	149450	1567629
6963	149469	1567580
6964	149488	1567540
6965	149509	1567506
6966	149528	1567464
6967	149547	1567414
6968	149566	1567365
6969	149584	1567306
6970	149602	1567249
6971	149620	1567198
6972	149639	1567146
6973	149659	1567108
6974	149677	1567054
6975	149695	1566994
6976	149713	1566933
6977	149731	1566880
6978	149749	1566821
6979	149766	1566752
6980	149783	1566689
6981	149801	1566627
6982	149818	1566566
6983	149837	1566519
6984	149857	1566481
6985	149877	1566439
6986	149895	1566378
6987	149911	1566308
6988	149931	1566271
6989	149949	1566214
6990	149966	1566141
6991	149983	1566079
6992	150001	1566019
6993	150019	1565960
6994	150038	1565907
6995	150056	1565860
6996	150073	1565789
6997	150090	1565722
6998	150107	1565656
6999	150125	1565595
7000	150143	1565538
7001	150160	1565474
7002	150180	1565435
7003	150198	1565372
7004	150216	1565313
7005	150235	1565274
7006	150255	1565229
7007	150274	1565192
7008	150293	1565143
7009	150310	1565077
7010	150329	1565030
7011	150349	1564991
7012	150367	1564928
7013	150385	1564877
7014	150403	1564813
7015	150420	1564755
7016	150441	1564726
7017	150460	1564676
7018	150478	1564624
7019	150501	1564612
7020	150520	1564564
7021	150539	1564519
7022	150558	1564479
7023	150578	1564437
7024	150597	1564393
7025	150617	1564357
7026	150636	1564306
7027	150654	1564253
7028	150675	1564228
7029	150693	1564173
7030	150713	1564131
7031	150732	1564085
7032	150751	1564043
7033	150772	1564008
7034	150791	1563964
7035	150810	1563917
7036	150829	1563875
7037	150848	1563830
7038	150869	1563801
7039	150889	1563763
7040	150907	1563707
7041	150926	1563661
7042	150946	1563621
7043	150966	1563584
7044	150985	1563536
7045	151007	1563522
7046	151028	1563497
7047	151048	1563466
7048	151069	1563433
7049	151088	1563392
7050	151106	1563337
7051	151126	1563297
7052	151145	1563255
7053	151165	1563216
7054	151184	1563170
7055	151205	1563139
7056	151224	1563093
7057	151241	1563033
7058	151261	1562991
7059	151280	1562944
7060	151301	1562917
7061	151322	1562890
7062	151342	1562854
7063	151362	1562820
7064	151380	1562768
7065	151400	1562725
7066	151419	1562682
7067	151438	1562637
7068	151457	1562592
7069	151476	1562543
7070	151495	1562500
7071	151516	1562466
7072	151535	1562420
7073	151555	1562384
7074	151573	1562332
7075	151592	1562281
7076	151616	1562285
7077	151649	1562393
7078	151672	1562387
7079	151696	1562388
7080	151716	1562356
7081	151737	1562328
7082	151758	1562296
7083	151779	1562272
7084	151800	1562244
7085	151822	1562231
7086	151843	1562207
7087	151863	1562174
7088	151884	1562141
7089	151904	1562106
7090	151923	1562062
7091	151943	1562024
7092	151962	1561983
7093	151981	1561939
7094	152000	1561891
7095	152022	1561869
7096	152043	1561846
7097	152064	1561825
7098	152109	1562044
7099	152144	1562156
7100	152165	1562133
7101	152190	1562146
7102	152215	1562164
7103	152238	1562162
7104	152260	1562143
7105	152278	1562082
7106	152299	1562064
7107	152322	1562051
7108	152349	1562092
7109	152372	1562083
7110	152392	1562051
7111	152413	1562028
7112	152436	1562018
7113	152455	1561972
7114	152474	1561927
7115	152492	1561865
7116	152508	1561796
7117	152525	1561729
7118	152543	1561673
7119	152560	1561602
7120	152577	1561534
7121	152594	1561468
7122	152611	1561407
7123	152630	1561355
7124	152649	1561308
7125	152667	1561258
7126	152684	1561191
7127	152704	1561145
7128	152721	1561087
7129	152741	1561046
7130	152759	1560994
7131	152778	1560943
7132	152798	1560912
7133	152819	1560888
7134	152839	1560846
7135	152859	1560816
7136	152880	1560785
7137	152901	1560761
7138	152921	1560720
7139	152940	1560681
7140	152961	1560647
7141	152981	1560616
7142	153001	1560585
7143	153024	1560579
7144	153044	1560536
7145	153063	1560497
7146	153086	1560489
7147	153107	1560465
7148	153128	1560437
7149	153147	1560391
7150	153167	1560352
7151	153187	1560315
7152	153205	1560267
7153	153223	1560210
7154	153242	1560159
7155	153259	1560096
7156	153277	1560036
7157	153295	1559981
7158	153315	1559943
7159	153333	1559890
7160	153351	1559832
7161	153368	1559767
7162	153386	1559706
7163	153404	1559655
7164	153422	1559596
7165	153441	1559554
7166	153460	1559511
7167	153479	1559462
7168	153498	1559417
7169	153517	1559374
7170	153537	1559331
7171	153555	1559274
7172	153573	1559217
7173	153591	1559161
7174	153609	1559112
7175	153629	1559073
7176	153648	1559030
7177	153667	1558983
7178	153686	1558937
7179	153705	1558895
7180	153725	1558856
7181	153744	1558810
7182	153763	1558766
7183	153782	1558715
7184	153800	1558662
7185	153818	1558604
7186	153836	1558547
7187	153855	1558499
7188	153875	1558469
7189	153897	1558450
7190	153918	1558428
7191	153938	1558390
7192	153957	1558341
7193	153976	1558301
7194	153996	1558265
7195	154015	1558219
7196	154034	1558172
7197	154053	1558126
7198	154071	1558072
7199	154092	1558044
7200	154111	1557999
7201	154132	1557975
7202	154151	1557929
7203	154171	1557897
7204	154189	1557842
7205	154209	1557797
7206	154227	1557750
7207	154246	1557698
7208	154264	1557647
7209	154283	1557596
7210	154301	1557547
7211	154320	1557494
7212	154338	1557442
7213	154356	1557391
7214	154374	1557335
7215	154393	1557281
7216	154411	1557228
7217	154430	1557182
7218	154448	1557126
7219	154466	1557070
7220	154485	1557026
7221	154503	1556968
7222	154521	1556913
7223	154540	1556866
7224	154557	1556804
7225	154575	1556748
7226	154593	1556692
7227	154611	1556636
7228	154630	1556592
7229	154647	1556532
7230	154665	1556476
7231	154684	1556423
7232	154702	1556370
7233	154721	1556323
7234	154739	1556268
7235	154757	1556214
7236	154775	1556164
7237	154795	1556128
7238	154817	1556104
7239	154836	1556061
7240	154858	1556044
7241	154878	1556017
7242	154899	1555987
7243	154920	1555966
7244	154940	1555930
7245	154959	1555882
7246	154978	1555834
7247	154996	1555776
7248	155014	1555729
7249	155033	1555680
7250	155051	1555629
7251	155070	1555577
7252	155088	1555524
7253	155106	1555468
7254	155124	1555415
7255	155143	1555369
7256	155161	1555309
7257	155178	1555253
7258	155196	1555196
7259	155215	1555148
7260	155234	1555101
7261	155252	1555042
7262	155269	1554982
7263	155287	1554930
7264	155306	1554882
7265	155326	1554844
7266	155345	1554800
7267	155363	1554749
7268	155382	1554706
7269	155401	1554659
7270	155420	1554611
7271	155438	1554559
7272	155457	1554507
7273	155477	1554473
7274	155496	1554434
7275	155516	1554392
7276	155535	1554353
7277	155555	1554313
7278	155574	1554272
7279	155595	1554244
7280	155616	1554222
7281	155636	1554184
7282	155658	1554172
7283	155678	1554133
7284	155699	1554108
7285	155719	1554072
7286	155739	1554043
7287	155759	1554006
7288	155780	1553975
7289	155800	1553942
7290	155822	1553931
7291	155846	1553936
7292	155868	1553920
7293	155890	1553901
7294	155912	1553890
7295	155934	1553871
7296	155954	1553837
7297	155977	1553836
7298	156001	1553834
7299	156039	1553979
7300	156072	1554077
7301	156095	1554071
7302	156117	1554052
7303	156140	1554048
7304	156163	1554041
7305	156189	1554071
7306	156209	1554037
7307	156229	1553999
7308	156249	1553962
7309	156274	1553979
7310	156295	1553958
7311	156315	1553922
7312	156335	1553883
7313	156353	1553830
7314	156372	1553785
7315	156391	1553736
7316	156410	1553690
7317	156428	1553639
7318	156446	1553582
7319	156463	1553524
7320	156482	1553473
7321	156500	1553420
7322	156519	1553374
7323	156537	1553321
7324	156555	1553268
7325	156574	1553216
7326	156593	1553174
7327	156612	1553135
7328	156632	1553091
7329	156649	1553032
7330	156667	1552978
7331	156686	1552933
7332	156706	1552892
7333	156724	1552840
7334	156742	1552788
7335	156762	1552747
7336	156778	1552678
7337	156797	1552636
7338	156815	1552574
7339	156836	1552552
7340	156859	1552544
7341	156878	1552499
7342	156897	1552457
7343	156916	1552412
7344	156935	1552371
7345	156953	1552315
7346	156973	1552274
7347	156993	1552242
7348	157012	1552203
7349	157031	1552155
7350	157050	1552114
7351	157071	1552086
7352	157091	1552052
7353	157111	1552011
7354	157132	1551994
7355	157153	1551966
7356	157174	1551943
7357	157197	1551933
7358	157219	1551922
7359	157242	1551915
7360	157264	1551901
7361	157286	1551885
7362	157309	1551881
7363	157332	1551871
7364	157355	1551868
7365	157379	1551870
7366	157400	1551844
7367	157420	1551817
7368	157440	1551782
7369	157462	1551763
7370	157485	1551754
7371	157507	1551745
7372	157529	1551724
7373	157551	1551711
7374	157574	1551705
7375	157596	1551696
7376	157619	1551687
7377	157642	1551678
7378	157663	1551653
7379	157685	1551642
7380	157707	1551630
7381	157728	1551605
7382	157749	1551577
7383	157769	1551542
7384	157790	1551516
7385	157810	1551482
7386	157830	1551443
7387	157850	1551417
7388	157873	1551404
7389	157894	1551379
7390	157914	1551352
7391	157934	1551315
7392	157954	1551280
7393	157974	1551244
7394	157993	1551201
7395	158012	1551150
7396	158031	1551110
7397	158050	1551066
7398	158070	1551027
7399	158089	1550988
7400	158109	1550950
7401	158128	1550906
7402	158147	1550860
7403	158166	1550815
7404	158185	1550775
7405	158206	1550752
7406	158225	1550707
7407	158245	1550669
7408	158265	1550631
7409	158285	1550596
7410	158303	1550542
7411	158323	1550506
7412	158339	1550435
7413	158357	1550386
7414	158376	1550338
7415	158395	1550297
7416	158414	1550252
7417	158433	1550204
7418	158451	1550151
7419	158469	1550098
7420	158488	1550056
7421	158508	1550014
7422	158526	1549960
7423	158545	1549915
7424	158564	1549872
7425	158583	1549833
7426	158602	1549790
7427	158622	1549748
7428	158641	1549709
7429	158660	1549663
7430	158680	1549626
7431	158699	1549580
7432	158718	1549541
7433	158737	1549491
7434	158755	1549441
7435	158775	1549406
7436	158795	1549370
7437	158815	1549333
7438	158834	1549289
7439	158854	1549255
7440	158872	1549208
7441	158894	1549189
7442	158914	1549158
7443	158935	1549128
7444	158955	1549097
7445	158976	1549066
7446	158996	1549037
7447	159017	1549012
7448	159038	1548987
7449	159059	1548957
7450	159080	1548932
7451	159100	1548903
7452	159121	1548876
7453	159141	1548845
7454	159162	1548818
7455	159183	1548789
7456	159204	1548767
7457	159224	1548732
7458	159242	1548678
7459	159262	1548646
7460	159281	1548601
7461	159300	1548557
7462	159319	1548514
7463	159337	1548463
7464	159358	1548436
7465	159379	1548411
7466	159398	1548363
7467	159416	1548316
7468	159436	1548274
7469	159455	1548237
7470	159476	1548206
7471	159495	1548169
7472	159515	1548134
7473	159535	1548097
7474	159555	1548064
7475	159577	1548042
7476	159598	1548021
7477	159619	1547999
7478	159640	1547974
7479	159661	1547949
7480	159682	1547925
7481	159704	1547912
7482	159725	1547884
7483	159746	1547860
7484	159769	1547849
7485	159790	1547829
7486	159812	1547813
7487	159833	1547792
7488	159855	1547775
7489	159877	1547759
7490	159899	1547743
7491	159921	1547726
7492	159942	1547703
7493	159963	1547678
7494	159985	1547661
7495	160006	1547638
7496	160027	1547615
7497	160048	1547590
7498	160070	1547578
7499	160092	1547562
7500	160115	1547560
7501	160139	1547556
7502	160162	1547550
7503	160182	1547515
7504	160205	1547512
7505	160229	1547518
7506	160254	1547534
7507	160277	1547526
7508	160300	1547521
7509	160321	1547492
7510	160340	1547450
7511	160360	1547416
7512	160379	1547376
7513	160400	1547347
7514	160419	1547309
7515	160438	1547265
7516	160457	1547218
7517	160476	1547174
7518	160495	1547128
7519	160516	1547108
7520	160536	1547073
7521	160555	1547026
7522	160575	1546989
7523	160594	1546949
7524	160613	1546909
7525	160633	1546872
7526	160655	1546854
7527	160674	1546816
7528	160694	1546778
7529	160712	1546727
7530	160732	1546694
7531	160752	1546655
7532	160772	1546624
7533	160792	1546588
7534	160810	1546537
7535	160829	1546493
7536	160852	1546484
7537	160870	1546431
7538	160889	1546382
7539	160908	1546342
7540	160928	1546307
7541	160948	1546275
7542	160969	1546247
7543	160988	1546206
7544	161007	1546163
7545	161026	1546117
7546	161045	1546077
7547	161067	1546057
7548	161087	1546023
7549	161105	1545976
7550	161126	1545948
7551	161145	1545903
7552	161164	1545857
7553	161182	1545810
7554	161203	1545782
7555	161221	1545731
7556	161239	1545678
7557	161258	1545633
7558	161278	1545597
7559	161296	1545546
7560	161315	1545497
7561	161333	1545449
7562	161352	1545400
7563	161370	1545351
7564	161390	1545312
7565	161409	1545275
7566	161430	1545246
7567	161448	1545195
7568	161467	1545147
7569	161485	1545099
7570	161503	1545048
7571	161522	1544997
7572	161540	1544948
7573	161559	1544904
7574	161578	1544856
7575	161597	1544819
7576	161616	1544770
7577	161634	1544722
7578	161653	1544674
7579	161672	1544632
7580	161692	1544596
7581	161711	1544560
7582	161732	1544529
7583	161752	1544498
7584	161773	1544471
7585	161792	1544425
7586	161810	1544375
7587	161831	1544350
7588	161851	1544317
7589	161871	1544280
7590	161890	1544236
7591	161909	1544196
7592	161929	1544158
7593	161949	1544129
7594	161968	1544089
7595	161988	1544051
7596	162007	1544012
7597	162027	1543973
7598	162049	1543961
7599	162070	1543930
7600	162090	1543899
7601	162110	1543869
7602	162131	1543838
7603	162151	1543808
7604	162171	1543773
7605	162190	1543726
7606	162209	1543683
7607	162228	1543646
7608	162247	1543604
7609	162266	1543552
7610	162286	1543522
7611	162306	1543493
7612	162325	1543450
7613	162348	1543444
7614	162370	1543421
7615	162388	1543373
7616	162407	1543330
7617	162426	1543287
7618	162446	1543255
7619	162465	1543209
7620	162484	1543162
7621	162502	1543112
7622	162520	1543060
7623	162540	1543024
7624	162560	1542995
7625	162581	1542964
7626	162601	1542932
7627	162621	1542899
7628	162642	1542873
7629	162664	1542859
7630	162683	1542819
7631	162704	1542790
7632	162724	1542763
7633	162747	1542751
7634	162769	1542735
7635	162789	1542706
7636	162812	1542695
7637	162833	1542674
7638	162853	1542643
7639	162874	1542614
7640	162895	1542589
7641	162913	1542543
7642	162934	1542514
7643	162954	1542483
7644	162974	1542447
7645	162995	1542420
7646	163015	1542387
7647	163035	1542360
7648	163057	1542339
7649	163078	1542313
7650	163098	1542285
7651	163119	1542262
7652	163139	1542225
7653	163159	1542188
7654	163180	1542166
7655	163201	1542140
7656	163222	1542116
7657	163279	1542432
7658	163313	1542534
7659	163337	1542533
7660	163357	1542502
7661	163380	1542494
7662	163399	1542453
7663	163417	1542403
7664	163435	1542351
7665	163455	1542317
7666	163476	1542289
7667	163496	1542260
7668	163516	1542227
7669	163535	1542176
7670	163554	1542132
7671	163575	1542110
7672	163598	1542105
7673	163621	1542101
7674	163652	1542168
7675	163695	1542350
7676	163721	1542376
7677	163748	1542413
7678	163776	1542452
7679	163799	1542446
7680	163821	1542432
7681	163843	1542413
7682	163863	1542380
7683	163884	1542360
7684	163911	1542389
7685	163934	1542383
7686	163957	1542374
7687	163980	1542375
7688	164005	1542382
7689	164027	1542370
7690	164049	1542356
7691	164069	1542325
7692	164088	1542275
7693	164106	1542222
7694	164125	1542181
7695	164144	1542135
7696	164162	1542085
7697	164180	1542032
7698	164199	1541989
7699	164217	1541940
7700	164236	1541895
7701	164254	1541843
7702	164275	1541814
7703	164295	1541782
7704	164314	1541740
7705	164336	1541723
7706	164359	1541724
7707	164382	1541716
7708	164405	1541705
7709	164427	1541692
7710	164448	1541672
7711	164471	1541660
7712	164494	1541660
7713	164516	1541644
7714	164540	1541647
7715	164562	1541629
7716	164584	1541620
7717	164605	1541597
7718	164625	1541562
7719	164645	1541524
7720	164665	1541494
7721	164684	1541449
7722	164704	1541412
7723	164723	1541368
7724	164741	1541320
7725	164761	1541281
7726	164782	1541263
7727	164804	1541249
7728	164832	1541284
7729	164857	1541302
7730	164879	1541281
7731	164900	1541257
7732	164922	1541246
7733	164942	1541215
7734	164961	1541172
7735	164981	1541133
7736	165000	1541091
7737	165018	1541044
7738	165039	1541014
7739	165061	1541000
7740	165082	1540973
7741	165103	1540952
7742	165127	1540957
7743	165151	1540963
7744	165171	1540926
7745	165190	1540886
7746	165210	1540844
7747	165231	1540823
7748	165253	1540805
7749	165272	1540764
7750	165290	1540714
7751	165308	1540660
7752	165330	1540644
7753	165348	1540597
7754	165367	1540555
7755	165389	1540538
7756	165410	1540514
7757	165432	1540492
7758	165456	1540503
7759	165479	1540490
7760	165500	1540471
7761	165527	1540498
7762	165549	1540483
7763	165572	1540478
7764	165596	1540480
7765	165616	1540451
7766	165640	1540456
7767	165661	1540428
7768	165679	1540376
7769	165700	1540350
7770	165721	1540332
7771	165744	1540321
7772	165767	1540316
7773	165792	1540335
7774	165816	1540337
7775	165842	1540357
7776	165862	1540327
7777	165884	1540308
7778	165907	1540298
7779	165929	1540289
7780	165956	1540320
7781	165980	1540318
7782	166002	1540301
7783	166022	1540272
7784	166042	1540237
7785	166062	1540202
7786	166081	1540166
7787	166103	1540149
7788	166124	1540122
7789	166144	1540089
7790	166164	1540057
7791	166185	1540027
7792	166205	1540001
7793	166224	1539950
7794	166243	1539912
7795	166264	1539891
7796	166289	1539895
7797	166313	1539902
7798	166337	1539905
7799	166393	1540210
7800	166422	1540259
7801	166446	1540260
7802	166469	1540253
7803	166493	1540258
7804	166521	1540298
7805	166547	1540314
7806	166567	1540288
7807	166590	1540277
7808	166613	1540271
7809	166639	1540292
7810	166663	1540301
7811	166683	1540268
7812	166704	1540238
7813	166723	1540194
7814	166742	1540155
7815	166762	1540123
7816	166782	1540085
7817	166802	1540051
7818	166822	1540017
7819	166842	1539990
7820	166863	1539959
7821	166883	1539929
7822	166903	1539897
7823	166923	1539860
7824	166943	1539825
7825	166963	1539789
7826	166983	1539757
7827	167000	1539702
7828	167019	1539657
7829	167038	1539616
7830	167056	1539556
7831	167075	1539517
7832	167094	1539479
7833	167113	1539431
7834	167132	1539388
7835	167151	1539344
7836	167170	1539302
7837	167189	1539260
7838	167207	1539210
7839	167226	1539164
7840	167245	1539123
7841	167264	1539078
7842	167283	1539039
7843	167302	1538996
7844	167320	1538942
7845	167338	1538890
7846	167356	1538841
7847	167374	1538791
7848	167394	1538752
7849	167413	1538707
7850	167433	1538673
7851	167453	1538639
7852	167472	1538601
7853	167492	1538568
7854	167511	1538523
7855	167530	1538483
7856	167548	1538433
7857	167566	1538377
7858	167585	1538336
7859	167603	1538288
7860	167623	1538247
7861	167642	1538212
7862	167662	1538175
7863	167681	1538130
7864	167699	1538083
7865	167718	1538040
7866	167737	1537996
7867	167754	1537937
7868	167774	1537897
7869	167792	1537847
7870	167809	1537789
7871	167827	1537740
7872	167848	1537712
7873	167867	1537671
7874	167886	1537631
7875	167905	1537585
7876	167924	1537544
7877	167943	1537496
7878	167962	1537455
7879	167980	1537409
7880	168000	1537369
7881	168017	1537313
7882	168037	1537274
7883	168057	1537246
7884	168077	1537212
7885	168098	1537182
7886	168117	1537143
7887	168137	1537112
7888	168158	1537088
7889	168179	1537066
7890	168200	1537034
7891	168220	1537008
7892	168241	1536979
7893	168262	1536956
7894	168283	1536929
7895	168303	1536901
7896	168324	1536876
7897	168345	1536850
7898	168366	1536828
7899	168386	1536796
7900	168406	1536760
7901	168425	1536716
7902	168444	1536675
7903	168464	1536643
7904	168485	1536615
7905	168504	1536571
7906	168522	1536524
7907	168542	1536491
7908	168562	1536460
7909	168582	1536427
7910	168601	1536377
7911	168621	1536349
7912	168641	1536310
7913	168661	1536278
7914	168680	1536242
7915	168700	1536201
7916	168718	1536155
7917	168738	1536118
7918	168755	1536063
7919	168773	1536011
7920	168791	1535958
7921	168811	1535921
7922	168832	1535903
7923	168852	1535866
7924	168871	1535828
7925	168892	1535801
7926	168912	1535770
7927	168933	1535741
7928	168953	1535708
7929	168972	1535668
7930	168992	1535632
7931	169011	1535590
7932	169031	1535561
7933	169050	1535520
7934	169069	1535478
7935	169090	1535446
7936	169109	1535410
7937	169129	1535378
7938	169149	1535342
7939	169169	1535307
7940	169189	1535276
7941	169209	1535241
7942	169228	1535203
7943	169247	1535161
7944	169267	1535122
7945	169286	1535083
7946	169305	1535043
7947	169325	1535003
7948	169345	1534972
7949	169364	1534934
7950	169384	1534897
7951	169403	1534856
7952	169422	1534817
7953	169442	1534784
7954	169462	1534747
7955	169481	1534703
7956	169499	1534657
7957	169518	1534613
7958	169537	1534574
7959	169558	1534547
7960	169577	1534509
7961	169597	1534474
7962	169618	1534449
7963	169639	1534420
7964	169658	1534383
7965	169678	1534347
7966	169697	1534309
7967	169718	1534279
7968	169737	1534242
7969	169756	1534199
7970	169776	1534168
7971	169795	1534122
7972	169815	1534086
7973	169834	1534049
7974	169854	1534016
7975	169872	1533966
7976	169892	1533928
7977	169911	1533891
7978	169930	1533846
7979	169948	1533795
7980	169966	1533747
7981	169984	1533696
7982	170004	1533659
7983	170021	1533602
7984	170039	1533551
7985	170058	1533504
7986	170075	1533449
7987	170094	1533403
7988	170113	1533362
7989	170131	1533310
7990	170148	1533256
7991	170166	1533198
7992	170185	1533159
7993	170204	1533116
7994	170223	1533078
7995	170243	1533042
7996	170262	1533004
7997	170282	1532964
7998	170300	1532913
7999	170317	1532853
8000	170335	1532806
8001	170353	1532757
8002	170372	1532715
8003	170394	1532695
8004	170414	1532665
8005	170434	1532629
8006	170453	1532595
8007	170476	1532583
8008	170496	1532556
8009	170515	1532514
8010	170534	1532471
8011	170551	1532411
8012	170570	1532364
8013	170589	1532322
8014	170607	1532270
8015	170627	1532245
8016	170646	1532199
8017	170665	1532154
8018	170683	1532111
8019	170702	1532061
8020	170720	1532011
8021	170739	1531971
8022	170758	1531926
8023	170776	1531882
8024	170795	1531834
8025	170814	1531792
8026	170832	1531747
8027	170851	1531705
8028	170870	1531658
8029	170889	1531616
8030	170906	1531564
8031	170926	1531525
8032	170945	1531484
8033	170962	1531428
8034	170981	1531385
8035	171000	1531339
8036	171017	1531288
8037	171034	1531227
8038	171052	1531171
8039	171069	1531117
8040	171086	1531057
8041	171103	1530997
8042	171123	1530963
8043	171142	1530922
8044	171162	1530886
8045	171182	1530851
8046	171201	1530812
8047	171223	1530794
8048	171244	1530771
8049	171267	1530766
8050	171289	1530752
8051	171311	1530744
8052	171331	1530709
8053	171351	1530674
8054	171371	1530641
8055	171389	1530595
8056	171409	1530562
8057	171429	1530524
8058	171448	1530486
8059	171467	1530445
8060	171486	1530402
8061	171505	1530361
8062	171524	1530319
8063	171544	1530285
8064	171564	1530249
8065	171583	1530208
8066	171601	1530164
8067	171621	1530125
8068	171638	1530071
8069	171656	1530014
8070	171676	1529984
8071	171695	1529943
8072	171715	1529911
8073	171735	1529881
8074	171756	1529852
8075	171775	1529813
8076	171794	1529769
8077	171815	1529746
8078	171836	1529723
8079	171856	1529688
8080	171873	1529632
8081	171891	1529579
8082	171909	1529531
8083	171926	1529477
8084	171943	1529415
8085	171960	1529352
8086	171978	1529307
8087	171996	1529257
8088	172015	1529209
8089	172035	1529178
8090	172054	1529137
8091	172074	1529104
8092	172093	1529068
8093	172113	1529028
8094	172133	1528997
8095	172154	1528975
8096	172173	1528936
8097	172192	1528892
8098	172211	1528852
8099	172231	1528818
8100	172249	1528774
8101	172269	1528737
8102	172287	1528690
8103	172307	1528652
8104	172326	1528616
8105	172347	1528586
8106	172366	1528545
8107	172386	1528512
8108	172405	1528474
8109	172423	1528427
8110	172442	1528380
8111	172462	1528350
8112	172480	1528305
8113	172499	1528257
8114	172516	1528198
8115	172536	1528167
8116	172556	1528136
8117	172575	1528096
8118	172597	1528078
8119	172619	1528063
8120	172641	1528047
8121	172662	1528031
8122	172685	1528020
8123	172707	1528006
8124	172729	1527992
8125	172751	1527978
8126	172771	1527945
8127	172789	1527898
8128	172808	1527854
8129	172828	1527824
8130	172848	1527785
8131	172867	1527746
8132	172886	1527703
8133	172905	1527663
8134	172923	1527619
8135	172942	1527576
8136	172961	1527532
8137	172980	1527489
8138	172998	1527443
8139	173016	1527394
8140	173035	1527353
8141	173054	1527307
8142	173072	1527262
8143	173091	1527215
8144	173109	1527171
8145	173128	1527130
8146	173147	1527081
8147	173165	1527033
8148	173184	1526991
8149	173201	1526937
8150	173219	1526886
8151	173237	1526839
8152	173256	1526792
8153	173274	1526740
8154	173291	1526683
8155	173307	1526620
8156	173325	1526566
8157	173342	1526513
8158	173362	1526478
8159	173381	1526439
8160	173403	1526420
8161	173421	1526371
8162	173439	1526322
8163	173458	1526285
8164	173476	1526234
8165	173494	1526183
8166	173512	1526134
8167	173530	1526085
8168	173548	1526036
8169	173566	1525983
8170	173583	1525928
8171	173601	1525875
8172	173620	1525835
8173	173641	1525807
8174	173659	1525763
8175	173679	1525730
8176	173699	1525696
8177	173719	1525666
8178	173738	1525625
8179	173759	1525601
8180	173780	1525580
8181	173802	1525557
8182	173823	1525540
8183	173844	1525512
8184	173863	1525470
8185	173882	1525433
8186	173903	1525405
8187	173924	1525386
8188	173944	1525357
8189	173964	1525318
8190	173984	1525292
8191	174004	1525262
8192	174072	1525648
8193	174091	1525609
8194	174111	1525577
8195	174132	1525551
8196	174153	1525529
8197	174173	1525491
8198	174191	1525445
8199	174212	1525418
8200	174233	1525401
8201	174254	1525370
8202	174273	1525331
8203	174291	1525284
8204	174310	1525241
8205	174329	1525199
8206	174351	1525184
8207	174376	1525199
8208	174398	1525186
8209	174425	1525212
8210	174453	1525254
8211	174479	1525272
8212	174501	1525261
8213	174525	1525256
8214	174547	1525246
8215	174568	1525217
8216	174588	1525194
8217	174611	1525182
8218	174634	1525178
8219	174658	1525184
8220	174681	1525173
8221	174701	1525143
8222	174720	1525100
8223	174739	1525064
8224	174759	1525024
8225	174778	1524986
8226	174797	1524948
8227	174819	1524932
8228	174838	1524895
8229	174859	1524866
8230	174880	1524841
8231	174900	1524810
8232	174922	1524798
8233	174945	1524795
8234	174969	1524792
8235	175012	1524963
8236	175060	1525174
8237	175084	1525173
8238	175102	1525131
8239	175121	1525086
8240	175140	1525045
8241	175157	1524992
8242	175176	1524947
8243	175193	1524890
8244	175212	1524845
8245	175231	1524809
8246	175250	1524769
8247	175269	1524728
8248	175287	1524675
8249	175303	1524609
8250	175319	1524546
8251	175338	1524503
8252	175357	1524458
8253	175376	1524417
8254	175395	1524379
8255	175414	1524340
8256	175434	1524302
8257	175458	1524306
8258	175480	1524290
8259	175502	1524279
8260	175524	1524268
8261	175545	1524240
8262	175562	1524179
8263	175580	1524133
8264	175598	1524082
8265	175619	1524060
8266	175638	1524022
8267	175659	1524000
8268	175680	1523971
8269	175702	1523955
8270	175722	1523927
8271	175744	1523913
8272	175765	1523890
8273	175786	1523862
8274	175808	1523852
8275	175830	1523831
8276	175851	1523813
8277	175873	1523798
8278	175896	1523789
8279	175918	1523775
8280	175939	1523755
8281	175960	1523733
8282	175981	1523704
8283	176001	1523675
8284	176023	1523661
8285	176046	1523655
8286	176067	1523631
8287	176088	1523610
8288	176110	1523588
8289	176129	1523549
8290	176149	1523516
8291	176169	1523489
8292	176189	1523452
8293	176209	1523425
